text,label
"thầy chỉ đọc trên slide , ít có giảng nội dung ngoài .",1
trong nửa đầu của học kỳ không có giáo viên hướng dẫn thực hành .,1
"thầy dạy rất hăng say , nhiệt tình .",1
giảng viên cần đưa lên các diễn đàn nhiều tài liệu môn học hơn .,0
máy chiếu rõ hơn .,0
"thầy nhiệt tình , vui tính , cách dạy thoải mái , khả năng truyền đạt tốt , quan tâm đến sinh viên .",1
"dạy ít , sinh viên chủ yếu nghe sinh viên báo cáo .",0
"giảng viên hướng dẫn nhiệt tình , dễ hiểu .",1
giải thích chi tiết bài học hơn .,0
nên có các bài tập trên lớp và bài tập hàng tuần để rèn luyện kỹ năng và vận dụng kiến thức học được vào thực tế .,0
"giảng viên dạy tương đối dễ hiểu , vui tính .",1
mong nhà trường sẽ đồng nhất phần thực hành và lý thuyết .,0
"hiền , giảng bài hay , bài tập khá dễ chịu colonsmilesmile .",1
"cần , kiệm , liêm , chính .",1
giảng bài đầy đủ .,1
nhưng em có đi học một buổi thực hành trên trường .,0
"nhiệt tình , lên lớp đúng giờ , dạy dễ hiểu .",1
"đó là tiền của họ , họ muốn dùng thì tùy họ , người khác nghèo không phải lỗi của họ , chưa kể tiền thuế họ đóng góp cho nước cũng đủ để gọi là xây dựng rồi .",0
"giáo viên giảng chậm , kỹ , dễ hiểu .",1
có một số phần chưa phân bổ hợp lý lắm .,0
thầy dạy dễ hiểu tận tâm nhiệt tình với sinh viên .,1
"trên lớp , khi giảng dạy , giảng viên sử dụng rất nhiều câu nói , từ ngữ thô tục , chửi thể rất vô văn hoá .",0
thầy dạy rất kỹ các vấn đề cần thiết cho sau này .,1
"giáo viên dạy nhiệt tình , đảm bảo kiến thức cho sinh viên .",1
"dễ hiểu với mọi thể loại học sinh yếu , trung bình , khá .",1
"câu em nghe nhiều nhất ở môn này là doubledot bài trên courses đó , kéo về làm đi , có gì không hiểu thì hỏi , em cũng làm đầy đủ , không cần hỏi nhiều vì trên mạng có hết , nhưng mà học xong môn thực hành , em không rõ nó có mục đích gì .",0
"cô wzjwz20 rất nhiệt tình và tận tâm , nhưng cách cô giảng bài làm nhiều sinh viên khó tiếp thu , tất cả đều có trong slide , cô chủ yếu chỉ nói trong slide , rất khó hiểu .",1
rất hòa đồng .,1
cần có một vài project nhỏ .,0
các bài tập thực hành và hoạt động giảng dạy của thầy đáp ứng đủ yêu cầu cơ bản của môn học .,1
"cần có tài liệu để đọc thêm , tự học .",0
mong trường xem lại phương pháp dạy của thầy .,0
lớp ồn ào .,0
em chỉ mong giảng viên đừng đổi giờ lên lớp nữa ạ .,0
gần gũi sinh viên .,1
sự vui vẻ .,1
nên thời gian thực hành được phân công từ tiết 1 đến tiết 3 mỗi tuần là hơi ít .,0
"phương pháp giảng dạy hay , có nhiều thông tin thực tiễn .",1
giảng viên không sử dụng moodle để sinh viên nộp bài tập mà yêu cầu gửi qua mail cá nhân .,0
"thầy dạy hay , dễ hiểu bài , em thích điều đó .",1
boss rất nhiệt tình .,1
"giáo viên nên đưa tài liệu tham khảo cho sinh viên giống với tài liệu giảng trên lớp , để sinh viên tiện theo dõi và ôn lại kiến thức khi về nhà !",0
"giảng viên giảng bài có hơi không hiểu , chỉ là do cách dùng ngôn ngữ không được dễ hiểu lắm .",0
"thầy có nhiều kinh nghiệm , hỗ trợ sinh viên cho việc thực hành các bài tập trên lớp .",1
thầy rất hiền và kiên trì giảng dạy cho lớp mặc dù môn học này đối với em không được hứng thú lắm .,0
mong nhà trường nâng cấp các phòng thực hành và các thiết bị trong phòng học .,0
em rất hài lòng về phương pháp giảng dạy của thầy ạ .,1
phân phối bài tập hợp lý .,1
dạy chậm .,0
dạy full english .,0
"giảng viên vui tính , tận tình chỉ bảo .",1
chuyện gì dễ thì cô dễ mà chuyện gì khó thì cô khó .,1
phương pháp dạy không phù hợp .,0
bài tập về nhà quá ít .,0
cần có nhiều trò chơi vận động hấp dẫn .,0
"giảng viên cần sự dụng máy chiếu , không nên ghi bảng quá nhiều làm mất thời gian , bài tập có thể đưa lớp trưởng để photo ra , không vần chép lên bảng gây mất thời gian .",0
không cần phải mở lớp thực hành với môn học này .,0
thầy rất tận tâm .,1
"phòng thực hành thường xuyên không mở đúng giờ , hy vọng giáo viên mở cửa đúng giờ .",0
"giọng điệu khi nói hơi nhanh khó nghe , khả năng truyền đạt chưa tốt .",0
giảng viên nên trình bày mẫu các bài giải nhiều hơn .,0
"thường xuyên dạy được 1 tiếng thì nhờ thầy nào đó vô quản lý , tụi em phải ngồi không đến 10h mới được ra về dạy chả hiểu gì cả !",0
"đã gọi là môn học kỹ năng nghề nghiệp , thì nên cập nhật những kỹ năng rõ ràng , mang tính thực tế .",0
"giáo viên dạy có tâm huyết , nhiệt tình với sinh viên .",1
tận tình giúp đỡ sinh viên .,1
"giảng viên chuẩn bị bài giảng đầy đủ , giảng hay .",1
không slide .,0
cần thay đổi giờ thực hành hình thức 2 sang thực hành hình thức 1 để sinh viên có thể áp dụng tốt hơn các kiến thức đã học .,0
"thầy dạy rất nhiệt tình , hay , hấp dẫn , lôi cuốn .",1
"cô giảng dễ hiểu , đủ nội dung bài học .",1
thầy nên có deadline cụ thể cho từng bài lab .,0
kiến thức của môn này có lẽ hiếm khi nào tụi em dùng tới .,0
"cô vui tính , tận tâm nhiệt tình , có thắc mắc cô đều giải thích rất kỹ và rất sâu .",1
giảng viên truyền đạt kiến thức rất hay và dễ tiếp thu .,1
khá là tâm huyết .,1
"tân tâm , nhiệt tình .",1
"slide khá nhiều chữ khiến sinh viên hơi buồn ngủ , ít hình ảnh , ví dụ minh họa .",0
để sinh viên bắt kịp với tốc độ phát triển của ngành .,0
em mong muốn thầy phân bổ thời gian dạy hợp lý hơn .,0
"không nên để xảy ra lỗi trong yêu cầu thực hành , không thực hành phần nào chưa học lý thuyết .",0
"máy chiếu phòng học quà mờ , đề nghị nên thay đổi .",0
thầy dạy tận tâm hết mình .,1
kiến thức không áp dụng được nhiều cho thực tế .,0
cần cung cấp mục tiêu môn học .,0
diễn đạt kỹ .,1
giúp biết thêm nhiều kiến thức mới .,1
có một số buổi không đi dạy .,0
thầy dạy khá hay !,1
phương pháp giảng dạy gây nhàm chán .,0
ít bài tập để rèn luyện kỹ năng .,0
giảng lý thuyết hơi khó hiểu .,0
"thầy dạy vui , dễ hiểu , bài tập sát với nội dung giảng dạy .",1
"nhiệt tình , kỹ năng dạy kinh nghiệm .",1
thầy nhiệt tình và giảng rất dễ hiểu .,1
nội dung slide doubledot em thấy slide này làm tài liệu đọc ôn lại ( khi đã hiểu rồi ) thì phù hợp hơn tài liệu giảng .,0
giảng viên cần trau dồi khả năng truyền đạt bài giảng .,0
"lớp hay nghỉ , giáo viên chưa tận tình lắm .",0
thầy nên hướng dẫn bài tập nhiều hơn và nên giải các bài khó .,0
"thầy có tâm , dạy nhiệt tình .",1
"cô nhiệt tình , dễ hiểu .",1
giảng viên nhiệt tình và đưa ra kiến thức hợp lý .,1
quan tâm nhiều đến sinh viên .,1
"thầy vui vẻ , tận tình .",1
dạy kết hợp với các hoạt động liên quan đến bài học để sinh viên dễ dàng nắm và nhớ kiến thức hơn .,0
mong nhà trường sẽ khắc phục sớm .,0
giới thiệu chuyên sâu về kiến thức cơ sở dữ liệu .,1
thầy ra đề khó quá .,0
"giảng viên giảng dạy nhiệt tình , dễ hiểu .",1
em thích cách ra đề của thầy .,1
quan tấm sinh viên nhiều hơn .,0
"lúc dạy thì sơ sài , không dạy đủ bài học cần thiết .",0
bài giảng theo version mới nên được cung cấp trước khi bắt đầu buổi học để sinh viên có thể nắm được thông tin mình cần xem trước cho buổi học .,0
đề cương môn học chưa rõ ràng .,0
omg .,0
có thầy dạy rất nhiệt tình và dễ hiểu .,1
truyền đạt chưa được thu hút nên hơi khó hiểu một chút .,0
"thầy dạy tốt , cho bài tập nhiều .",1
"giảng viên dạy rất buồn ngủ , không thu hút sinh viên vào bài giảng .",0
giảng viên dạy nhanh quá .,0
"thầy dạy nhiệt tình , cho nhiều ví dụ .",1
cần cho sinh viên biết mình cần phải học về cái gì .,0
"giảng viên tận tình , dạy minh họa dễ hiểu .",1
nên cập nhật những nội dung mới vào môn học .,0
"giảng viên cần linh hoạt trong giảng dạy , chuẩn bị bài giảng phong phú .",0
"cách giảng dạy của cô có vẻ theo khuôn mẫu , truyền thống , nên mặc dù em biết cô đã rất tâm huyết với từng giờ lên lớp nhưng vẫn không gây được hứng thú cho các bạn .",0
những gì quan trọng cần nắm bắt và tìm hiểu thêm .,0
thầy còn bận nhiều nên chưa đảm bảo thời gian dạy .,0
"triển khai srum cho tổ hợp nhóm nhỏ chừng 15 người , 1 nhóm 5 người .",0
hay đến trễ .,0
"thầy giảng hay , hướng dẫn giải bài tập chuẩn , có chuyện vui nghe thú vị .",1
"dạy nhanh , dễ hiểu , nhấn mạnh những phần quan trọng .",1
giảng viên nên xem lại cách cho bài tập về nhà .,0
"giảng viên vui vẻ , tận tình .",1
thầy giảng nhiệt tình và rất hay .,1
"vì phòng học lớn , chất lượng không hiệu quả .",1
nhiều lần nghỉ không thông báo làm sinh viên đến trường rồi lại về !,0
"nên giảm số lượng sinh viên trên một lớp để giảng viên hỗ trợ tốt hơn cho sinh viên , môn học này cần giao tiếp nhiều giữa giảng viên và sinh viên , thời lượng môn học nên tăng lên .",0
nên tăng thêm nhiều tiết thực hành 1 tuần .,0
mong thầy có thể làm slide kỹ lưỡng và dễ hiểu hơn .,0
môn học yêu cầu mang laptop đi thực hành ngay trên lớp nhưng phòng học thiếu ổ điện để duy trì pin cho laptop nên em không thực hành được nhiều .,0
"giảng viên đã lớp tuổi , kiến thức không còn phù hợp với thực tế , cách giảng dạy nhàm chán làm sinh viên không thể tiếp thu nổi .",0
chỉ giải đáp thắc mắc cho một bạn mà không nói cho các bạn xung quanh biết về thắc mắc đó .,1
ít demo .,0
thầy chỉ dạy nhiệt tình những chỗ sinh viên chưa nắm rõ .,1
giảng viên không hướng dẫn nhiều cũng như không quan sát theo dõi quá trình thực hành của sinh viên .,0
thái độ giảng dạy của giáo viên khá tốt .,1
máy tính tệ quá !,0
"cô giảng nhiệt tình , chỉ bài cho tụi em thì lại tới chỗ .",1
thầy cần hướng dẫn các bạn làm bài tập khi mới bắt đầu thực hành vì các phần mềm dùng thực hành có mới với các bạn sinh viên .,0
gần gũi và giảng dễ hiểu .,1
"giảng viên giảng dạy nhanh , truyền đạt khó nắm bắt .",0
giảng viên giảng nhanh .,0
thầy giảng tận tình và cung cấp đầy đủ slide .,1
"thầy rất là công bằng , em thật sự rất kính trọng thầy vì những điều thầy đã làm cho các bạn sinh viên chơi thân với thầy .",1
"thầy giảng bài ít trong khi kiến thức rất nhiều , chủ yếu bảo sinh viên lên google tìm rồi học , bài tập thực hành không đồng nhất với bài học lý thuyết , toàn thực hành trước cả bài học .",0
giao đề tài thiếu công bằng .,0
"thầy thân thiện với học sinh , giảng bài tận tình .",1
giảng viên cho bài tập hàng tuần khá nhiều và bài tập có hướng dẫn nhưng chưa cụ thể .,0
"thầy giảng hay , dễ hiểu , bài tập cho về nhà vừa sức với em .",1
"chưa sinh động , hiệu quả giảng dạy kém hữu ích .",0
giảng viên thực hành có cũng như không !,0
giảng viên truyền đạt hơi khó hiểu .,0
"cô rất nhiệt tình và gửi nhiều tâm huyết trong giảng dạy , luôn hướng cho chúng em tiếp cận nhu cầu của doanh nghiệp .",1
giáo trình có vẻ cứng nhắc khó tiếp thu gây chán nản .,0
khả năng truyền tốt không gây hứng thú cho sinh viên .,0
